2024-07-23 22:45:21 info: Server running on port 3000
2024-07-23 22:45:21 info: Database connected
2024-07-23 22:45:21 error: Error fetching coin symbols: axios is not defined
2024-07-23 22:45:21 info: Fetched 0 coin symbols from Binance
2024-07-23 22:58:48 info: Server running on port 3000
2024-07-23 22:58:48 info: Database connected
2024-07-23 22:58:48 info: Fetched 2689 coin symbols from Binance
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"MBOXBUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.555Z","updatedAt":"2024-07-23T13:58:54.555Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"KEYUSDT","close":0.005259,"open":0.005629,"high":0.00564,"low":0.005227,"createdAt":"2024-07-23T13:58:54.567Z","updatedAt":"2024-07-23T13:58:54.567Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"YGGBUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.570Z","updatedAt":"2024-07-23T13:58:54.570Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"BZRXBNB","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.605Z","updatedAt":"2024-07-23T13:58:54.605Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"ANTBTC","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.609Z","updatedAt":"2024-07-23T13:58:54.609Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"AAVEETH","close":0.0274,"open":0.02735,"high":0.02757,"low":0.02692,"createdAt":"2024-07-23T13:58:54.613Z","updatedAt":"2024-07-23T13:58:54.613Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"LUNABUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.615Z","updatedAt":"2024-07-23T13:58:54.615Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"DIABUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.618Z","updatedAt":"2024-07-23T13:58:54.618Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"ALPHABTC","close":0.00000112,"open":0.00000114,"high":0.00000114,"low":0.0000011,"createdAt":"2024-07-23T13:58:54.623Z","updatedAt":"2024-07-23T13:58:54.623Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"DIAUSDT","close":0.3779,"open":0.3957,"high":0.3971,"low":0.3769,"createdAt":"2024-07-23T13:58:54.626Z","updatedAt":"2024-07-23T13:58:54.626Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"PLABNB","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.639Z","updatedAt":"2024-07-23T13:58:54.639Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"SXPDOWNUSDT","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.642Z","updatedAt":"2024-07-23T13:58:54.642Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"AMPBNB","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.645Z","updatedAt":"2024-07-23T13:58:54.645Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"ICPUSDC","close":9.779,"open":10.26,"high":10.524,"low":9.742,"createdAt":"2024-07-23T13:58:54.653Z","updatedAt":"2024-07-23T13:58:54.653Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"ILVBTC","close":0.001045,"open":0.001067,"high":0.001096,"low":0.001043,"createdAt":"2024-07-23T13:58:54.663Z","updatedAt":"2024-07-23T13:58:54.663Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"AUCTIONBTC","close":0.0002414,"open":0.0002361,"high":0.0002691,"low":0.0002313,"createdAt":"2024-07-23T13:58:54.672Z","updatedAt":"2024-07-23T13:58:54.672Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"CFXUSDT","close":0.1628,"open":0.1692,"high":0.1723,"low":0.1616,"createdAt":"2024-07-23T13:58:54.676Z","updatedAt":"2024-07-23T13:58:54.676Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"OGUSDT","close":3.169,"open":3.274,"high":3.32,"low":3.146,"createdAt":"2024-07-23T13:58:54.679Z","updatedAt":"2024-07-23T13:58:54.679Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"FISBUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.683Z","updatedAt":"2024-07-23T13:58:54.683Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"DOGEGBP","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.687Z","updatedAt":"2024-07-23T13:58:54.687Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"BTCSTBUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.691Z","updatedAt":"2024-07-23T13:58:54.691Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"LTCBRL","close":403.2,"open":404.9,"high":406.6,"low":393.6,"createdAt":"2024-07-23T13:58:54.695Z","updatedAt":"2024-07-23T13:58:54.695Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"GRTEUR","close":0.1855,"open":0.192,"high":0.1936,"low":0.184,"createdAt":"2024-07-23T13:58:54.698Z","updatedAt":"2024-07-23T13:58:54.698Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"UMABUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.703Z","updatedAt":"2024-07-23T13:58:54.703Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"BTTTRY","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.706Z","updatedAt":"2024-07-23T13:58:54.706Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"PYRBTC","close":0.0000507,"open":0.0000513,"high":0.0000521,"low":0.0000501,"createdAt":"2024-07-23T13:58:54.711Z","updatedAt":"2024-07-23T13:58:54.711Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"LUNABNB","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.714Z","updatedAt":"2024-07-23T13:58:54.714Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"BNBUAH","close":25128,"open":25583,"high":25744,"low":24907,"createdAt":"2024-07-23T13:58:54.719Z","updatedAt":"2024-07-23T13:58:54.719Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"TKOBUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.722Z","updatedAt":"2024-07-23T13:58:54.722Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"ASTRUSDT","close":0.074,"open":0.0773,"high":0.078,"low":0.0736,"createdAt":"2024-07-23T13:58:54.727Z","updatedAt":"2024-07-23T13:58:54.727Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"AVAXFDUSD","close":30.06,"open":31.61,"high":32.63,"low":29.91,"createdAt":"2024-07-23T13:58:54.731Z","updatedAt":"2024-07-23T13:58:54.731Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"PERPBUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.735Z","updatedAt":"2024-07-23T13:58:54.735Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"LTCEUR","close":66.31,"open":66.75,"high":66.95,"low":64.84,"createdAt":"2024-07-23T13:58:54.739Z","updatedAt":"2024-07-23T13:58:54.739Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"IOBTC","close":0.00004103,"open":0.0000429,"high":0.0000429,"low":0.00004023,"createdAt":"2024-07-23T13:58:54.762Z","updatedAt":"2024-07-23T13:58:54.762Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"ADAFDUSD","close":0.4173,"open":0.4317,"high":0.4335,"low":0.4152,"createdAt":"2024-07-23T13:58:54.767Z","updatedAt":"2024-07-23T13:58:54.767Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"BAKEBTC","close":0.00000404,"open":0.00000417,"high":0.0000042,"low":0.00000402,"createdAt":"2024-07-23T13:58:54.772Z","updatedAt":"2024-07-23T13:58:54.772Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"SOLJPY","close":27237,"open":28100,"high":28815,"low":27000,"createdAt":"2024-07-23T13:58:54.777Z","updatedAt":"2024-07-23T13:58:54.777Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"LDOUSDT","close":1.836,"open":1.852,"high":1.897,"low":1.756,"createdAt":"2024-07-23T13:58:54.782Z","updatedAt":"2024-07-23T13:58:54.782Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"ARKTRY","close":12.29,"open":12.97,"high":13.05,"low":12.19,"createdAt":"2024-07-23T13:58:54.787Z","updatedAt":"2024-07-23T13:58:54.787Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"LINKFDUSD","close":13.72,"open":14.12,"high":14.23,"low":13.65,"createdAt":"2024-07-23T13:58:54.791Z","updatedAt":"2024-07-23T13:58:54.791Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"BTCFDUSD","close":66108.01,"open":67151.13,"high":68280.16,"low":65981.91,"createdAt":"2024-07-23T13:58:54.798Z","updatedAt":"2024-07-23T13:58:54.798Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"AITUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.803Z","updatedAt":"2024-07-23T13:58:54.803Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"ACEUSDT","close":3.035,"open":3.154,"high":3.296,"low":2.948,"createdAt":"2024-07-23T13:58:54.809Z","updatedAt":"2024-07-23T13:58:54.809Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"VICTRY","close":12.84,"open":13.19,"high":13.47,"low":12.63,"createdAt":"2024-07-23T13:58:54.814Z","updatedAt":"2024-07-23T13:58:54.814Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"NFPTUSD","close":0,"open":0,"high":0,"low":0,"createdAt":"2024-07-23T13:58:54.819Z","updatedAt":"2024-07-23T13:58:54.819Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"LTCBTC","close":0.001086,"open":0.001081,"high":0.001088,"low":0.001051,"createdAt":"2024-07-23T13:58:54.824Z","updatedAt":"2024-07-23T13:58:54.824Z","date":"2024. 7. 23. 오후 10:58:54"}
2024-07-23 22:58:54 info: Coin Data: {"id":1721743080000,"coin_id":"EGLDFDUSD","close":34.6,"open":36.98,"high":37.22,"low":34.6,"createdAt":"2024-07-23T13:58:54.829Z","updatedAt":"2024-07-23T13:58:54.829Z","date":"2024. 7. 23. 오후 10:58:54"}
